payment_id,order_id,attempt_no,payment_ts,payment_method,payment_status,failure_reason,amount
PAY000003363,O000002508,1,2025-11-10T01:01:46,COD,SUCCESS,,14369.13
PAY000003364,O000002509,1,2025-11-11T00:09:25,UPI,SUCCESS,,2590.59
PAY000003365,O000002510,1,2025-11-10T07:32:00,NetBanking,SUCCESS,,3998.55
PAY000003366,O000002511,1,2025-11-10T11:03:26,Card,SUCCESS,,3593.11
PAY000003367,O000002512,1,2025-11-10T07:46:42,NetBanking,FAILED,BANK_TIMEOUT,3572.83
PAY000003368,O000002512,2,2025-11-10T07:50:01,NetBanking,SUCCESS,,3572.83
PAY000003369,O000002513,1,2025-11-10T11:21:39,UPI,FAILED,UPI_PIN_ERROR,2084.16
PAY000003370,O000002513,2,2025-11-10T11:27:29,UPI,SUCCESS,,2084.16
PAY000003371,O000002514,1,2025-11-10T23:41:11,Card,SUCCESS,,2742.72
PAY000003372,O000002515,1,2025-11-10T12:30:04,Card,SUCCESS,,11279.4
PAY000003373,O000002516,1,2025-11-10T20:13:40,Card,SUCCESS,,3301.34
PAY000003374,O000002517,1,2025-11-10T19:25:55,Card,FAILED,INSUFFICIENT_FUNDS,523.38
PAY000003375,O000002517,2,2025-11-10T19:22:50,Card,FAILED,INSUFFICIENT_FUNDS,523.38
PAY000003376,O000002517,3,2025-11-10T19:31:01,Card,FAILED,UPI_PIN_ERROR,523.38
PAY000003377,O000002517,4,2025-11-10T19:25:40,Card,FAILED,FRAUD_SUSPECTED,523.38
PAY000003378,O000002517,5,2025-11-10T19:30:23,Card,FAILED,CARD_DECLINED,523.38
PAY000003379,O000002517,6,2025-11-10T19:28:55,Card,SUCCESS,,523.38
PAY000003380,O000002518,1,2025-11-10T18:11:17,Card,SUCCESS,,5484.39
PAY000003381,O000002519,1,2025-11-10T01:44:24,COD,SUCCESS,,1066.38
PAY000003382,O000002520,1,2025-11-10T18:40:01,UPI,SUCCESS,,1541.95
PAY000003383,O000002521,1,2025-11-10T09:45:58,COD,SUCCESS,,2619.63
PAY000003384,O000002522,1,2025-11-10T19:06:31,COD,SUCCESS,,1281.9
PAY000003385,O000002523,1,2025-11-10T15:08:07,COD,SUCCESS,,16247.54
PAY000003386,O000002524,1,2025-11-10T21:57:37,Card,SUCCESS,,4025.45
PAY000003387,O000002525,1,2025-11-11T07:39:30,Card,FAILED,UPI_PIN_ERROR,1216.43
PAY000003388,O000002525,2,2025-11-11T07:41:42,Card,FAILED,CARD_DECLINED,1216.43
PAY000003389,O000002525,3,2025-11-11T07:41:16,Card,SUCCESS,,1216.43
PAY000003390,O000002526,1,2025-11-11T19:12:30,COD,SUCCESS,,1266.75
PAY000003391,O000002527,1,2025-11-11T02:51:49,COD,SUCCESS,,2011.92
PAY000003392,O000002528,1,2025-11-11T17:22:11,COD,SUCCESS,,9442.12
PAY000003393,O000002529,1,2025-11-11T12:47:53,UPI,FAILED,BANK_TIMEOUT,470.9
PAY000003394,O000002529,2,2025-11-11T12:56:41,UPI,SUCCESS,,470.9
PAY000003395,O000002530,1,2025-11-11T07:27:04,UPI,SUCCESS,,3490.42
PAY000003396,O000002531,1,2025-11-11T02:37:06,Card,FAILED,UPI_PIN_ERROR,9373.62
PAY000003397,O000002531,2,2025-11-11T02:38:17,Card,FAILED,CARD_DECLINED,9373.62
PAY000003398,O000002531,3,2025-11-11T02:56:04,Card,SUCCESS,,9373.62
PAY000003399,O000002532,1,2025-11-11T18:08:34,COD,SUCCESS,,1836.98
PAY000003400,O000002533,1,2025-11-11T01:31:02,COD,SUCCESS,,2301.79
PAY000003401,O000002534,1,2025-11-11T08:16:42,COD,SUCCESS,,4522.36
PAY000003402,O000002535,1,2025-11-11T21:26:29,UPI,SUCCESS,,1220.83
PAY000003403,O000002536,1,2025-11-11T01:36:45,NetBanking,FAILED,INSUFFICIENT_FUNDS,2231.38
PAY000003404,O000002536,2,2025-11-11T01:40:21,NetBanking,FAILED,CARD_DECLINED,2231.38
PAY000003405,O000002536,3,2025-11-11T01:50:35,NetBanking,SUCCESS,,2231.38
PAY000003406,O000002537,1,2025-11-11T06:25:08,NetBanking,FAILED,CARD_DECLINED,662.73
PAY000003407,O000002537,2,2025-11-11T06:33:05,NetBanking,SUCCESS,,662.73
PAY000003408,O000002538,1,2025-11-11T23:46:34,UPI,SUCCESS,,3388.0
PAY000003409,O000002539,1,2025-11-11T22:24:29,COD,SUCCESS,,7762.84
PAY000003410,O000002540,1,2025-11-11T13:34:32,Card,SUCCESS,,1558.88
PAY000003411,O000002541,1,2025-11-11T06:15:02,COD,SUCCESS,,561.58
PAY000003412,O000002542,1,2025-11-11T03:12:29,UPI,SUCCESS,,1090.46
PAY000003413,O000002543,1,2025-11-11T11:37:40,Card,FAILED,CARD_DECLINED,974.04
PAY000003414,O000002543,2,2025-11-11T11:46:01,Card,SUCCESS,,974.04
PAY000003415,O000002544,1,2025-11-12T00:09:18,COD,SUCCESS,,2796.54
PAY000003416,O000002545,1,2025-11-12T08:46:55,Card,SUCCESS,,4713.59
PAY000003417,O000002546,1,2025-11-12T01:45:37,UPI,SUCCESS,,2378.49
PAY000003418,O000002547,1,2025-11-12T21:41:51,Card,FAILED,UPI_PIN_ERROR,6504.5
PAY000003419,O000002547,2,2025-11-12T21:43:08,Card,SUCCESS,,6504.5
PAY000003420,O000002548,1,2025-11-12T13:12:46,Card,SUCCESS,,6450.03
PAY000003421,O000002549,1,2025-11-12T05:32:06,UPI,SUCCESS,,9785.79
PAY000003422,O000002550,1,2025-11-12T04:04:14,Wallet,SUCCESS,,6395.47
PAY000003423,O000002551,1,2025-11-12T00:16:27,NetBanking,FAILED,UPI_PIN_ERROR,6261.59
PAY000003424,O000002551,2,2025-11-12T00:23:32,NetBanking,SUCCESS,,6261.59
PAY000003425,O000002552,1,2025-11-12T16:43:38,COD,SUCCESS,,42311.47
PAY000003426,O000002553,1,2025-11-12T03:42:10,NetBanking,SUCCESS,,3691.6
PAY000003427,O000002554,1,2025-11-12T08:14:14,NetBanking,SUCCESS,,2308.49
PAY000003428,O000002555,1,2025-11-12T09:34:12,COD,SUCCESS,,6881.65
PAY000003429,O000002556,1,2025-11-12T00:11:42,Card,FAILED,CARD_DECLINED,6747.05
PAY000003430,O000002556,2,2025-11-12T00:15:00,Card,SUCCESS,,6747.05
PAY000003431,O000002557,1,2025-11-13T13:21:12,Card,SUCCESS,,17078.89
PAY000003432,O000002558,1,2025-11-13T09:21:57,COD,SUCCESS,,7088.31
PAY000003433,O000002559,1,2025-11-13T01:18:30,UPI,SUCCESS,,12981.6
PAY000003434,O000002560,1,2025-11-13T00:43:38,UPI,SUCCESS,,5937.6
PAY000003435,O000002561,1,2025-11-13T00:21:26,Card,SUCCESS,,5472.97
PAY000003436,O000002562,1,2025-11-13T16:36:49,Card,SUCCESS,,8618.14
PAY000003437,O000002563,1,2025-11-13T18:10:03,UPI,SUCCESS,,10327.14
PAY000003438,O000002564,1,2025-11-13T06:40:51,Card,SUCCESS,,11561.55
PAY000003439,O000002565,1,2025-11-13T17:42:38,COD,SUCCESS,,589.97
PAY000003440,O000002566,1,2025-11-13T16:07:46,COD,SUCCESS,,21119.16
PAY000003441,O000002567,1,2025-11-13T20:32:24,NetBanking,SUCCESS,,3917.77
PAY000003442,O000002568,1,2025-11-13T03:03:15,UPI,FAILED,INSUFFICIENT_FUNDS,12214.75
PAY000003443,O000002568,2,2025-11-13T03:03:56,UPI,SUCCESS,,12214.75
PAY000003444,O000002569,1,2025-11-13T13:31:12,COD,SUCCESS,,3096.79
PAY000003445,O000002570,1,2025-11-14T10:21:14,Card,SUCCESS,,7252.56
PAY000003446,O000002571,1,2025-11-14T20:44:11,COD,SUCCESS,,7750.6
PAY000003447,O000002572,1,2025-11-14T14:17:18,NetBanking,FAILED,INSUFFICIENT_FUNDS,4416.95
PAY000003448,O000002572,2,2025-11-14T14:29:02,NetBanking,SUCCESS,,4416.95
PAY000003449,O000002573,1,2025-11-14T04:51:45,Card,SUCCESS,,1748.82
PAY000003450,O000002574,1,2025-11-14T02:27:17,NetBanking,FAILED,BANK_TIMEOUT,21767.94
PAY000003451,O000002574,2,2025-11-14T02:28:38,NetBanking,FAILED,BANK_TIMEOUT,21767.94
PAY000003452,O000002574,3,2025-11-14T02:27:47,NetBanking,SUCCESS,,21767.94
PAY000003453,O000002575,1,2025-11-14T18:41:06,Wallet,SUCCESS,,790.79
PAY000003454,O000002576,1,2025-11-14T17:47:48,Card,SUCCESS,,7237.95
PAY000003455,O000002577,1,2025-11-14T14:52:05,COD,SUCCESS,,1858.97
PAY000003456,O000002578,1,2025-11-14T11:52:55,UPI,FAILED,CARD_DECLINED,4692.85
PAY000003457,O000002578,2,2025-11-14T11:51:30,UPI,SUCCESS,,4692.85
PAY000003458,O000002579,1,2025-11-14T22:25:02,Card,SUCCESS,,2937.39
PAY000003459,O000002580,1,2025-11-14T08:46:52,Card,SUCCESS,,1069.73
PAY000003460,O000002581,1,2025-11-14T06:57:46,COD,SUCCESS,,9615.6
PAY000003461,O000002582,1,2025-11-14T08:54:53,Card,FAILED,CARD_DECLINED,6159.1
PAY000003462,O000002582,2,2025-11-14T09:00:05,Card,SUCCESS,,6159.1
PAY000003463,O000002583,1,2025-11-14T04:14:56,COD,SUCCESS,,78605.2
PAY000003464,O000002584,1,2025-11-14T11:36:21,Card,FAILED,CARD_DECLINED,8262.18
PAY000003465,O000002584,2,2025-11-14T11:37:59,Card,SUCCESS,,8262.18
PAY000003466,O000002585,1,2025-11-14T02:33:15,Card,FAILED,FRAUD_SUSPECTED,3307.6
PAY000003467,O000002585,2,2025-11-14T02:32:20,Card,FAILED,FRAUD_SUSPECTED,3307.6
PAY000003468,O000002585,3,2025-11-14T02:32:06,Card,FAILED,CARD_DECLINED,3307.6
PAY000003469,O000002585,4,2025-11-14T02:34:07,Card,FAILED,BANK_TIMEOUT,3307.6
PAY000003470,O000002585,5,2025-11-14T02:36:47,Card,FAILED,INSUFFICIENT_FUNDS,3307.6
PAY000003471,O000002585,6,2025-11-14T02:43:47,Card,SUCCESS,,3307.6
PAY000003472,O000002586,1,2025-11-14T18:06:17,NetBanking,FAILED,INSUFFICIENT_FUNDS,23594.89
PAY000003473,O000002586,2,2025-11-14T18:04:32,NetBanking,SUCCESS,,23594.89
PAY000003474,O000002587,1,2025-11-14T16:03:28,NetBanking,FAILED,CARD_DECLINED,134.44
PAY000003475,O000002587,2,2025-11-14T16:05:45,NetBanking,SUCCESS,,134.44
PAY000003476,O000002588,1,2025-11-14T13:26:33,UPI,FAILED,CARD_DECLINED,4152.68
PAY000003477,O000002588,2,2025-11-14T13:22:50,UPI,SUCCESS,,4152.68
PAY000003478,O000002589,1,2025-11-14T03:42:15,Wallet,FAILED,UPI_PIN_ERROR,2584.97
PAY000003479,O000002589,2,2025-11-14T03:42:45,Wallet,SUCCESS,,2584.97
PAY000003480,O000002590,1,2025-11-14T07:49:26,Card,FAILED,UPI_PIN_ERROR,276.36
PAY000003481,O000002590,2,2025-11-14T07:51:18,Card,FAILED,BANK_TIMEOUT,276.36
PAY000003482,O000002591,1,2025-11-14T06:21:36,UPI,SUCCESS,,472.3
PAY000003483,O000002592,1,2025-11-14T06:15:01,COD,SUCCESS,,22771.04
PAY000003484,O000002593,1,2025-11-14T07:22:49,NetBanking,SUCCESS,,18696.18
PAY000003485,O000002594,1,2025-11-14T05:10:03,Card,FAILED,CARD_DECLINED,6498.72
PAY000003486,O000002594,2,2025-11-14T05:11:11,Card,SUCCESS,,6498.72
PAY000003487,O000002595,1,2025-11-14T15:55:59,Wallet,SUCCESS,,1473.75
PAY000003488,O000002596,1,2025-11-15T08:50:27,Card,FAILED,CARD_DECLINED,4114.98
PAY000003489,O000002596,2,2025-11-15T08:51:59,Card,SUCCESS,,4114.98
PAY000003490,O000002597,1,2025-11-15T09:13:59,COD,SUCCESS,,12751.6
PAY000003491,O000002598,1,2025-11-15T01:36:42,COD,SUCCESS,,2367.06
PAY000003492,O000002599,1,2025-11-15T16:29:06,Card,FAILED,INSUFFICIENT_FUNDS,2318.86
PAY000003493,O000002599,2,2025-11-15T16:44:11,Card,SUCCESS,,2318.86
PAY000003494,O000002600,1,2025-11-15T04:27:38,UPI,SUCCESS,,536.4
PAY000003495,O000002601,1,2025-11-15T19:14:46,UPI,SUCCESS,,4591.68
PAY000003496,O000002602,1,2025-11-15T12:53:42,COD,SUCCESS,,1255.6
PAY000003497,O000002603,1,2025-11-15T08:49:59,UPI,SUCCESS,,1341.28
PAY000003498,O000002604,1,2025-11-15T02:52:05,NetBanking,SUCCESS,,7081.47
PAY000003499,O000002605,1,2025-11-15T01:15:54,Card,FAILED,UPI_PIN_ERROR,741.55
PAY000003500,O000002605,2,2025-11-15T01:18:48,Card,SUCCESS,,741.55
PAY000003501,O000002606,1,2025-11-15T11:59:26,Card,SUCCESS,,13697.31
PAY000003502,O000002607,1,2025-11-15T15:06:34,Card,SUCCESS,,2311.74
PAY000003503,O000002608,1,2025-11-15T17:41:15,Card,FAILED,INSUFFICIENT_FUNDS,10452.6
PAY000003504,O000002609,1,2025-11-15T12:13:39,Card,SUCCESS,,3114.51
PAY000003505,O000002610,1,2025-11-15T23:19:36,Card,SUCCESS,,7447.96
PAY000003506,O000002611,1,2025-11-15T07:32:18,Wallet,SUCCESS,,3002.13
PAY000003507,O000002612,1,2025-11-15T22:20:38,UPI,FAILED,BANK_TIMEOUT,2547.77
PAY000003508,O000002612,2,2025-11-15T22:24:50,UPI,SUCCESS,,2547.77
PAY000003509,O000002613,1,2025-11-15T15:33:18,COD,SUCCESS,,519.33
PAY000003510,O000002614,1,2025-11-15T16:36:28,Card,SUCCESS,,18577.81
PAY000003511,O000002615,1,2025-11-16T13:37:41,Card,FAILED,UPI_PIN_ERROR,11812.85
PAY000003512,O000002615,2,2025-11-16T13:36:31,Card,FAILED,INSUFFICIENT_FUNDS,11812.85
PAY000003513,O000002615,3,2025-11-16T13:55:56,Card,SUCCESS,,11812.85
PAY000003514,O000002616,1,2025-11-16T09:00:58,COD,SUCCESS,,932.72
PAY000003515,O000002617,1,2025-11-16T17:21:18,Card,SUCCESS,,14130.52
PAY000003516,O000002618,1,2025-11-16T14:26:54,UPI,FAILED,INSUFFICIENT_FUNDS,2112.96
PAY000003517,O000002618,2,2025-11-16T14:32:16,UPI,FAILED,INSUFFICIENT_FUNDS,2112.96
PAY000003518,O000002618,3,2025-11-16T14:30:13,UPI,SUCCESS,,2112.96
PAY000003519,O000002619,1,2025-11-16T00:52:39,COD,SUCCESS,,22946.9
PAY000003520,O000002620,1,2025-11-16T19:12:21,Card,SUCCESS,,3407.99
PAY000003521,O000002621,1,2025-11-16T03:11:35,UPI,FAILED,UPI_PIN_ERROR,9112.12
PAY000003522,O000002621,2,2025-11-16T03:19:47,UPI,SUCCESS,,9112.12
PAY000003523,O000002622,1,2025-11-16T02:51:06,Card,FAILED,CARD_DECLINED,342.15
PAY000003524,O000002622,2,2025-11-16T02:48:55,Card,FAILED,CARD_DECLINED,342.15
PAY000003525,O000002622,3,2025-11-16T02:48:34,Card,FAILED,INSUFFICIENT_FUNDS,342.15
PAY000003526,O000002622,4,2025-11-16T02:48:41,Card,FAILED,CARD_DECLINED,342.15
PAY000003527,O000002622,5,2025-11-16T02:53:53,Card,FAILED,FRAUD_SUSPECTED,342.15
PAY000003528,O000002622,6,2025-11-16T02:54:34,Card,SUCCESS,,342.15
PAY000003529,O000002623,1,2025-11-16T10:37:36,UPI,SUCCESS,,2204.83
PAY000003530,O000002624,1,2025-11-16T00:22:59,Card,SUCCESS,,9559.09
PAY000003531,O000002625,1,2025-11-16T11:31:07,Card,SUCCESS,,2254.46
PAY000003532,O000002626,1,2025-11-16T09:54:29,COD,SUCCESS,,10064.15
PAY000003533,O000002627,1,2025-11-16T06:05:51,UPI,SUCCESS,,21790.99
PAY000003534,O000002628,1,2025-11-16T09:40:16,Wallet,SUCCESS,,9142.46
PAY000003535,O000002629,1,2025-11-16T21:04:11,COD,SUCCESS,,4264.7
PAY000003536,O000002630,1,2025-11-16T14:33:11,Wallet,FAILED,BANK_TIMEOUT,1902.27
PAY000003537,O000002630,2,2025-11-16T14:36:26,Wallet,FAILED,INSUFFICIENT_FUNDS,1902.27
PAY000003538,O000002630,3,2025-11-16T14:49:39,Wallet,SUCCESS,,1902.27
PAY000003539,O000002631,1,2025-11-16T04:27:58,UPI,SUCCESS,,1233.82
PAY000003540,O000002632,1,2025-11-16T15:19:38,COD,SUCCESS,,5595.66
PAY000003541,O000002633,1,2025-11-16T04:58:13,COD,SUCCESS,,4260.52
PAY000003542,O000002634,1,2025-11-16T09:35:45,UPI,FAILED,CARD_DECLINED,29788.38
PAY000003543,O000002635,1,2025-11-16T05:27:58,Card,SUCCESS,,737.08
PAY000003544,O000002636,1,2025-11-16T23:22:41,COD,SUCCESS,,19140.58
PAY000003545,O000002637,1,2025-11-16T20:48:07,Card,FAILED,BANK_TIMEOUT,252.72
PAY000003546,O000002637,2,2025-11-16T20:47:10,Card,FAILED,INSUFFICIENT_FUNDS,252.72
PAY000003547,O000002637,3,2025-11-16T20:51:01,Card,FAILED,UPI_PIN_ERROR,252.72
PAY000003548,O000002638,1,2025-11-16T11:13:24,NetBanking,SUCCESS,,21367.86
PAY000003549,O000002639,1,2025-11-16T07:22:39,Card,SUCCESS,,4232.06
PAY000003550,O000002640,1,2025-11-17T09:14:00,COD,SUCCESS,,2171.45
PAY000003551,O000002641,1,2025-11-17T00:59:21,COD,SUCCESS,,3478.87
PAY000003552,O000002642,1,2025-11-17T10:52:28,COD,SUCCESS,,4521.05
PAY000003553,O000002643,1,2025-11-17T01:55:04,COD,SUCCESS,,11852.95
PAY000003554,O000002644,1,2025-11-17T05:01:57,Card,SUCCESS,,3300.23
PAY000003555,O000002645,1,2025-11-17T19:47:34,NetBanking,SUCCESS,,5996.85
PAY000003556,O000002646,1,2025-11-17T09:31:45,Card,SUCCESS,,708.02
PAY000003557,O000002647,1,2025-11-17T12:07:26,NetBanking,SUCCESS,,14943.71
PAY000003558,O000002648,1,2025-11-18T00:02:28,Card,SUCCESS,,1924.22
PAY000003559,O000002649,1,2025-11-17T19:11:25,COD,SUCCESS,,7538.41
PAY000003560,O000002650,1,2025-11-17T03:20:18,COD,SUCCESS,,1058.22
PAY000003561,O000002651,1,2025-11-17T21:55:14,Card,FAILED,CARD_DECLINED,154.89
PAY000003562,O000002651,2,2025-11-17T22:08:25,Card,SUCCESS,,154.89
PAY000003563,O000002652,1,2025-11-17T04:27:32,COD,SUCCESS,,1315.98
PAY000003564,O000002653,1,2025-11-17T23:55:40,COD,SUCCESS,,6831.6
PAY000003565,O000002654,1,2025-11-17T13:10:32,COD,SUCCESS,,2052.32
PAY000003566,O000002655,1,2025-11-17T09:19:58,Card,SUCCESS,,9163.53
PAY000003567,O000002656,1,2025-11-17T04:10:20,NetBanking,FAILED,CARD_DECLINED,4295.58
PAY000003568,O000002656,2,2025-11-17T04:19:08,NetBanking,SUCCESS,,4295.58
PAY000003569,O000002657,1,2025-11-17T19:36:16,Card,SUCCESS,,6463.97
PAY000003570,O000002658,1,2025-11-17T16:52:50,UPI,FAILED,BANK_TIMEOUT,15022.48
PAY000003571,O000002658,2,2025-11-17T17:12:05,UPI,SUCCESS,,15022.48
PAY000003572,O000002659,1,2025-11-17T06:18:17,Card,SUCCESS,,5227.91
PAY000003573,O000002660,1,2025-11-17T09:01:55,UPI,FAILED,CARD_DECLINED,10116.37
PAY000003574,O000002660,2,2025-11-17T09:03:37,UPI,SUCCESS,,10116.37
PAY000003575,O000002661,1,2025-11-17T06:38:12,Card,SUCCESS,,2439.83
PAY000003576,O000002662,1,2025-11-17T13:45:33,Card,SUCCESS,,10382.74
PAY000003577,O000002663,1,2025-11-17T20:02:03,Card,SUCCESS,,5858.68
PAY000003578,O000002664,1,2025-11-18T11:14:41,Card,FAILED,BANK_TIMEOUT,1325.35
PAY000003579,O000002664,2,2025-11-18T11:32:04,Card,SUCCESS,,1325.35
PAY000003580,O000002665,1,2025-11-18T10:13:52,COD,SUCCESS,,6641.8
PAY000003581,O000002666,1,2025-11-18T17:37:40,Card,SUCCESS,,5896.43
PAY000003582,O000002667,1,2025-11-18T02:58:20,UPI,FAILED,INSUFFICIENT_FUNDS,9047.28
PAY000003583,O000002667,2,2025-11-18T02:58:34,UPI,FAILED,CARD_DECLINED,9047.28
PAY000003584,O000002667,3,2025-11-18T02:55:04,UPI,FAILED,BANK_TIMEOUT,9047.28
PAY000003585,O000002667,4,2025-11-18T02:57:44,UPI,FAILED,CARD_DECLINED,9047.28
PAY000003586,O000002667,5,2025-11-18T03:07:50,UPI,SUCCESS,,9047.28
PAY000003587,O000002668,1,2025-11-18T03:41:56,Card,FAILED,BANK_TIMEOUT,930.29
PAY000003588,O000002668,2,2025-11-18T03:55:14,Card,SUCCESS,,930.29
PAY000003589,O000002669,1,2025-11-18T13:50:58,UPI,SUCCESS,,15550.93
PAY000003590,O000002670,1,2025-11-18T17:16:16,COD,SUCCESS,,18058.95
PAY000003591,O000002671,1,2025-11-18T08:54:02,NetBanking,SUCCESS,,7880.46
PAY000003592,O000002672,1,2025-11-18T13:14:57,UPI,SUCCESS,,2198.13
PAY000003593,O000002673,1,2025-11-18T00:40:32,COD,SUCCESS,,2759.82
PAY000003594,O000002674,1,2025-11-18T15:41:46,UPI,FAILED,CARD_DECLINED,910.44
PAY000003595,O000002674,2,2025-11-18T15:39:35,UPI,SUCCESS,,910.44
PAY000003596,O000002675,1,2025-11-18T20:30:23,NetBanking,FAILED,BANK_TIMEOUT,717.21
PAY000003597,O000002675,2,2025-11-18T20:43:07,NetBanking,SUCCESS,,717.21
PAY000003598,O000002676,1,2025-11-18T18:02:57,UPI,FAILED,CARD_DECLINED,2200.56
PAY000003599,O000002676,2,2025-11-18T18:00:36,UPI,FAILED,INSUFFICIENT_FUNDS,2200.56
PAY000003600,O000002676,3,2025-11-18T18:13:44,UPI,SUCCESS,,2200.56
PAY000003601,O000002677,1,2025-11-18T22:15:09,UPI,SUCCESS,,2948.7
PAY000003602,O000002678,1,2025-11-18T17:06:03,Card,SUCCESS,,515.67
PAY000003603,O000002679,1,2025-11-18T15:58:35,Card,SUCCESS,,1165.32
PAY000003604,O000002680,1,2025-11-18T05:33:10,Card,SUCCESS,,3984.45
PAY000003605,O000002681,1,2025-11-18T19:09:17,UPI,SUCCESS,,8503.11
PAY000003606,O000002682,1,2025-11-18T13:20:48,COD,SUCCESS,,1541.16
PAY000003607,O000002683,1,2025-11-18T23:45:57,UPI,SUCCESS,,1289.72
PAY000003608,O000002684,1,2025-11-18T17:20:01,Card,FAILED,CARD_DECLINED,2015.63
PAY000003609,O000002684,2,2025-11-18T17:24:59,Card,SUCCESS,,2015.63
PAY000003610,O000002685,1,2025-11-18T22:31:23,UPI,SUCCESS,,1259.74
PAY000003611,O000002686,1,2025-11-18T00:48:13,NetBanking,SUCCESS,,200.69
PAY000003612,O000002687,1,2025-11-18T14:30:30,UPI,FAILED,CARD_DECLINED,15449.15
PAY000003613,O000002687,2,2025-11-18T14:35:20,UPI,SUCCESS,,15449.15
PAY000003614,O000002688,1,2025-11-19T23:45:28,COD,SUCCESS,,2759.82
PAY000003615,O000002689,1,2025-11-19T18:56:02,Card,SUCCESS,,1438.94
PAY000003616,O000002690,1,2025-11-19T00:56:21,Card,SUCCESS,,5812.49
PAY000003617,O000002691,1,2025-11-19T20:04:09,UPI,SUCCESS,,1695.01
PAY000003618,O000002692,1,2025-11-19T15:59:31,UPI,FAILED,CARD_DECLINED,483.99
PAY000003619,O000002692,2,2025-11-19T16:04:00,UPI,Success,,483.99
PAY000003620,O000002693,1,2025-11-19T17:04:00,COD,SUCCESS,,3936.45
PAY000003621,O000002694,1,2025-11-19T14:28:10,COD,SUCCESS,,8388.48
PAY000003622,O000002695,1,2025-11-19T11:48:13,Card,SUCCESS,,11348.58
PAY000003623,O000002696,1,2025-11-19T23:33:35,Card,SUCCESS,,4745.99
PAY000003624,O000002697,1,2025-11-19T00:27:48,UPI,SUCCESS,,7182.4
PAY000003625,O000002698,1,2025-11-19T19:59:53,Card,SUCCESS,,523.38
PAY000003626,O000002699,1,2025-11-19T20:49:38,UPI,SUCCESS,,1224.05
PAY000003627,O000002700,1,2025-11-19T11:08:25,Card,FAILED,INSUFFICIENT_FUNDS,7788.79
PAY000003628,O000002700,2,2025-11-19T11:05:07,Card,FAILED,BANK_TIMEOUT,7788.79
PAY000003629,O000002700,3,2025-11-19T11:20:07,Card,SUCCESS,,7788.79
PAY000003630,O000002701,1,2025-11-19T03:39:50,Card,SUCCESS,,3109.22
PAY000003631,O000002702,1,2025-11-19T04:15:43,Card,SUCCESS,,1868.3
PAY000003632,O000002703,1,2025-11-19T16:40:49,COD,SUCCESS,,2290.85
PAY000003633,O000002704,1,2025-11-19T11:05:16,UPI,SUCCESS,,14736.45
PAY000003634,O000002705,1,2025-11-19T05:48:06,COD,SUCCESS,,264.32
PAY000003635,O000002706,1,2025-11-19T15:43:39,COD,SUCCESS,,15277.71
PAY000003636,O000002707,1,2025-11-19T06:46:20,Card,FAILED,UPI_PIN_ERROR,18988.41
PAY000003637,O000002707,2,2025-11-19T07:02:47,Card,SUCCESS,,18988.41
PAY000003638,O000002708,1,2025-11-19T17:05:47,Card,SUCCESS,,979.27
PAY000003639,O000002709,1,2025-11-19T12:04:50,UPI,SUCCESS,,2124.12
PAY000003640,O000002710,1,2025-11-19T12:16:38,UPI,SUCCESS,,3744.95
PAY000003641,O000002711,1,2025-11-19T15:15:21,COD,SUCCESS,,7694.84
PAY000003642,O000002712,1,2025-11-19T19:05:53,Card,SUCCESS,,7734.71
PAY000003643,O000002713,1,2025-11-19T16:36:45,COD,SUCCESS,,4669.56
PAY000003644,O000002714,1,2025-11-20T22:16:44,NetBanking,SUCCESS,,9351.44
PAY000003645,O000002715,1,2025-11-20T17:27:26,COD,SUCCESS,,3265.78
PAY000003646,O000002716,1,2025-11-20T12:20:03,Wallet,SUCCESS,,8063.75
PAY000003647,O000002717,1,2025-11-20T01:42:08,Card,SUCCESS,,9633.57
PAY000003648,O000002718,1,2025-11-20T10:08:14,UPI,FAILED,FRAUD_SUSPECTED,1397.64
PAY000003649,O000002718,2,2025-11-20T10:22:07,UPI,SUCCESS,,1397.64
PAY000003650,O000002719,1,2025-11-20T00:32:02,Card,FAILED,INSUFFICIENT_FUNDS,3938.57
PAY000003651,O000002719,2,2025-11-20T00:29:44,Card,FAILED,BANK_TIMEOUT,3938.57
PAY000003652,O000002719,3,2025-11-20T00:28:36,Card,SUCCESS,,3938.57
PAY000003653,O000002720,1,2025-11-20T01:40:19,COD,SUCCESS,,3312.07
PAY000003654,O000002721,1,2025-11-20T10:32:49,COD,SUCCESS,,1161.48
PAY000003655,O000002722,1,2025-11-20T20:41:31,NetBanking,SUCCESS,,567.02
PAY000003656,O000002723,1,2025-11-20T03:08:29,Card,SUCCESS,,5044.92
PAY000003657,O000002724,1,2025-11-20T19:25:25,COD,SUCCESS,,6487.5
PAY000003658,O000002725,1,2025-11-20T00:24:26,UPI,SUCCESS,,5707.59
PAY000003659,O000002726,1,2025-11-20T17:21:24,COD,SUCCESS,,1924.97
PAY000003660,O000002727,1,2025-11-20T03:29:10,COD,SUCCESS,,2161.34
PAY000003661,O000002728,1,2025-11-20T15:27:54,NetBanking,SUCCESS,,16042.55
PAY000003662,O000002729,1,2025-11-20T19:36:41,UPI,SUCCESS,,1884.37
PAY000003663,O000002730,1,2025-11-20T14:54:57,UPI,SUCCESS,,11207.89
PAY000003664,O000002731,1,2025-11-20T06:19:16,COD,SUCCESS,,2206.84
PAY000003665,O000002732,1,2025-11-20T05:37:15,Card,SUCCESS,,16065.72
