order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status
O000002132,S000048499,U001530,2025-10-28T11:04:30,email,mobile,D2cfd6e22a7,IPd1c149d227,568375,1,COD,,7545.98,0.0,0.0,7545.98,0,PLACED
O000002133,S000048512,U000747,2025-10-28T11:34:46,paid_social,web,D922882f407,IPf20fa57c6b,577970,1,COD,,2440.87,0.0,0.0,2440.87,0,PLACED
O000002134,S000048586,U001355,2025-10-28T04:40:21,email,web,D532af49365,IP9cdcf9405b,577626,1,NetBanking,,6964.7,0.0,0.0,6964.7,0,PLACED
O000002135,S000048634,U002443,2025-10-28T22:59:35,organic,mobile,D3417c025ef,IP728958c919,563967,1,NetBanking,,14212.29,0.0,0.0,14212.29,0,PLACED
O000002136,S000048635,U002409,2025-10-28T16:01:56,organic,mobile,De878c9e553,IPd6af2abcb5,568375,2,Card,,23237.63,0.0,0.0,23237.63,0,PLACED
O000002137,S000048658,U001730,2025-10-28T15:31:25,paid_social,web,D80ff91f191,IPc82f6af66a,575439,2,UPI,,4130.22,0.0,0.0,4130.22,0,PLACED
O000002138,S000048708,,2025-10-28T12:41:50,organic,web,D_G_8c4ab91751,IP17704ea044,567018,,UPI,,3218.45,0.0,0.0,3218.45,0,PLACED
O000002139,S000048709,U001838,2025-10-28T22:59:40,organic,mobile,D85dc8c2097,IPf3b1573172,575139,3,NetBanking,,8684.49,0.0,0.0,8684.49,0,PLACED
O000002140,S000048711,U000639,2025-10-28T18:23:38,organic,web,Dd74e496c8f,IP895cf9307a,575438,2,Card,,3480.72,0.0,0.0,3480.72,0,PLACED
O000002141,S000048728,U000538,2025-10-28T17:51:53,paid_social,mobile,D7f6646ddeb,IPdaabc29467,575699,3,COD,,1924.22,0.0,0.0,1924.22,0,PLACED
O000002142,S000048774,,2025-10-28T12:09:52,paid_social,mobile,D_G_1a2d616c1d,IP1332100d25,567018,,UPI,,1711.3,0.0,0.0,1711.3,0,PLACED
O000002143,S000048796,U002784,2025-10-28T22:25:24,organic,web,D70cd15e19d,IPe2a5322c74,579501,3,NetBanking,,15207.95,0.0,0.0,15207.95,0,PLACED
O000002144,S000048798,,2025-10-28T23:32:25,search,mobile,D_G_65dd375da0,IPd0e3cbf6e1,564838,,UPI,,6885.41,0.0,0.0,6885.41,0,PLACED
O000002145,S000048840,U000181,2025-10-28T04:29:17,paid_social,mobile,D00799896c4,IP476d24c73b,563966,2,UPI,CPN014,10642.01,120.0,0.0,10522.01,0,PLACED
O000002146,S000048847,,2025-10-28T23:20:48,search,web,D_G_SHARED_02,IPffa9cbd566,565513,,Wallet,CPN014,3065.43,120.0,0.0,2945.43,0,PLACED
O000002147,S000048850,U000853,2025-10-28T03:47:42,organic,mobile,D8cb6baa8db,IP3fbe4c0e55,574573,3,Card,,6522.39,0.0,0.0,6522.39,0,PLACED
O000002148,S000048863,U000103,2025-10-28T13:01:56,organic,web,D1dcccc350f,IP5b51bfe90a,563967,2,Card,,399.05,0.0,80.58,479.63,0,PLACED
O000002149,S000048864,U002894,2025-10-28T01:12:35,referral,web,Dab12eab9bf,IP01943c9853,579260,3,Card,,4330.84,0.0,0.0,4330.84,0,PLACED
O000002150,S000048874,U002650,2025-10-28T14:16:26,paid_social,web,D7e75508ed8,IPb3b735c46d,579260,2,UPI,,2377.32,0.0,0.0,2377.32,0,PLACED
O000002151,S000048878,U002220,2025-10-29T00:35:18,email,mobile,Dc1c6831f4d,IP15bf070933,565894,1,COD,,352.9,0.0,60.93,413.83,0,PLACED
O000002152,S000048895,U001450,2025-10-29T17:13:43,ORGANIC,mobile,Db1477aff5f,IP9fc66173b7,572769,1,COD,,7914.55,0.0,0.0,7914.55,0,PLACED
O000002153,S000048904,U002521,2025-10-29T11:54:50,organic,mobile,Db07b16bc35,IP2b21c49450,578796,1,Card,CPN008,4672.52,150.0,0.0,4522.52,0,PLACED
O000002154,S000048908,U001877,2025-10-29T13:01:38,organic,mobile,Db9b89ddeb5,IPa202137ed1,575439,1,NetBanking,,1808.69,0.0,0.0,1808.69,0,PLACED
O000002155,S000048934,U001220,2025-10-29T07:01:20,organic,mobile,D9b998f1578,IP5672f265ac,572163,1,COD,,2871.59,0.0,0.0,2871.59,0,PLACED
O000002156,S000048940,U002419,2025-10-29T07:17:51,organic,web,De91a7bf24b,IP9d0370c187,565894,1,UPI,,6398.21,0.0,0.0,6398.21,0,PLACED
O000002157,S000048968,U002499,2025-10-29T01:51:36,paid_social,mobile,D5856d4accf,IP2d5329a474,574597,3,Card,,559.15,0.0,0.0,559.15,0,PLACED
O000002158,S000048971,U001245,2025-10-29T19:13:05,search,web,D599a7d577d,IP30f25ae961,572788,1,Card,,7285.47,0.0,0.0,7285.47,0,PLACED
O000002159,S000048987,U003176,2025-10-29T05:24:22,organic,mobile,Da6bdea553a,IP0612e12dab,579266,1,Card,,4430.0,0.0,0.0,4430.0,0,PLACED
O000002160,S000049002,U000047,2025-10-29T23:50:19,paid_social,mobile,D00b1fd132e,IPe52b3566a0,578600,3,Wallet,,292.2,0.0,88.95,381.15,0,PLACED
O000002161,S000049020,,2025-10-29T05:10:00,organic,mobile,D_G_ff17a0675a,IP6d050ea2e9,568254,,UPI,,13476.66,0.0,0.0,13476.66,0,PLACED
O000002162,S000049040,U001536,2025-10-29T18:45:52,organic,web,D6abcf7bcfc,IP9981d01a57,572788,2,COD,FLAT150,2624.3,150.0,0.0,2474.3,0,PLACED
O000002163,S000049059,U001909,2025-10-29T22:17:47,organic,web,Dbd0cf46bc9,IPa10e54b233,574360,2,Card,,3264.99,0.0,0.0,3264.99,0,PLACED
O000002164,S000049071,U001109,2025-10-29T06:29:38,paid_social,web,Df5bc5e0d32,IPb7a8a13f15,575588,2,COD,,1301.67,0.0,0.0,1301.67,0,PLACED
O000002165,S000049111,U001520,2025-10-29T11:49:23,search,mobile,D124a215d98,IP72acd9f671,576334,2,COD,,1260.1,0.0,0.0,1260.1,0,PLACED
O000002166,S000049159,U000379,2025-10-29T21:58:42,search,web,Dab7fdf2346,IP70ddeb29d5,576334,2,COD,SHIPFREE,17568.7,80.0,0.0,17488.7,0,PLACED
O000002167,S000049162,U000755,2025-10-29T13:32:38,email,web,D8782bb92a7,IPfce7eafaed,577934,2,UPI,,7334.61,0.0,0.0,7334.61,0,PLACED
O000002168,S000049164,U001913,2025-10-29T18:47:27,email,mobile,De6a5856381,IP5c5a688d04,574597,2,COD,,8839.05,0.0,0.0,8839.05,0,PLACED
O000002169,S000049197,U002197,2025-10-29T10:49:40,organic,mobile,D6aab4e58f0,IP71f2947f29,578796,1,Card,,6606.19,0.0,0.0,6606.19,0,PLACED
O000002170,S000049237,,2025-10-29T04:03:59,referral,web,D_G_12a5ba414f,IPad7d73c262,566771,,UPI,,6962.97,0.0,0.0,6962.97,0,PLACED
O000002171,S000049273,U002027,2025-10-29T19:35:38,search,mobile,Dc80173475c,IP69aa95d243,575699,1,COD,,4829.32,0.0,0.0,4829.32,0,PLACED
O000002172,S000049286,U002396,2025-10-29T08:35:00,paid_social,web,De6fceb3461,IP0793c8046a,577899,3,NetBanking,,2429.34,0.0,0.0,2429.34,0,PLACED
O000002173,S000049403,U002232,2025-10-29T13:31:45,search,web,D7c07896958,IPa7fe9a5e4e,575692,2,Card,,730.98,0.0,0.0,730.98,0,PLACED
O000002174,S000049415,U002035,2025-10-29T11:11:31,organic,web,D619d72bb01,IP615bbb8aea,577965,2,Wallet,,248.74,0.0,48.92,297.66,0,PLACED
O000002175,S000049453,U002156,2025-10-29T03:09:54,referral,web,Db19d49494a,IP85d1a688c3,565894,2,NetBanking,,5713.66,0.0,0.0,5713.66,0,PLACED
O000002176,S000049517,U002009,2025-10-30T11:07:56,organic,mobile,Dde38b8ec1b,IP94af4645da,572769,3,Card,,1759.35,0.0,0.0,1759.35,0,PLACED
O000002177,S000049529,U001588,2025-10-30T08:20:38,search,mobile,D0090827213,IPf4dc3db871,573709,1,Card,CPN012,4317.96,300.0,0.0,4017.96,0,PLACED
O000002178,S000049536,U002542,2025-10-30T21:21:25,referral,web,D8583d44a73,IPaa6d3dde93,575842,2,Card,FLAT150,11424.03,150.0,0.0,11274.03,0,PLACED
O000002179,S000049542,U000456,2025-10-30T11:37:14,organic,web,Dcd4da6b943,IP67e92ccbf9,572901,2,NetBanking,,7338.94,0.0,0.0,7338.94,0,PLACED
O000002180,S000049547,U001477,2025-10-30T15:44:58,search,mobile,D6573748c03,IPf9bf47ae5f,569190,1,COD,FLASH40,12619.89,500.0,0.0,12119.89,0,PLACED
O000002181,S000049552,U002101,2025-10-30T10:26:28,organic,mobile,D0c1145f624,IP2279328d3f,579609,3,Card,,3828.51,0.0,0.0,3828.51,0,PLACED
O000002182,S000049566,U002644,2025-10-30T15:41:58,paid_social,web,D38500da29d,IP735b42a849,563967,3,COD,,3520.21,0.0,0.0,3520.21,0,PLACED
O000002183,S000049575,U000596,2025-10-30T18:30:54,paid_social,web,D3b07e94220,IPd48d19e4b1,568375,3,Wallet,,6564.24,0.0,0.0,6564.24,0,CANCELLED_PAYMENT_FAILED
O000002184,S000049626,U002687,2025-10-30T04:59:50,email,web,D8ca2f66b43,IP3c0e51e84f,575438,3,UPI,,4996.27,0.0,0.0,4996.27,0,PLACED
O000002185,S000049641,U003171,2025-10-30T09:10:53,organic,web,Dd2511e56b1,IP20c2ce8375,572163,2,NetBanking,,3571.99,0.0,0.0,3571.99,0,PLACED
O000002186,S000049715,U001793,2025-10-30T18:51:15,Email,web,D1098c2e7d4,IP4dfad6e7b5,575588,3,COD,,3336.93,0.0,0.0,3336.93,0,PLACED
O000002187,S000049719,U000391,2025-10-30T18:00:29,organic,web,D1193d5b345,IP301fe0fe35,568518,3,UPI,,3882.28,0.0,0.0,3882.28,0,PLACED
O000002188,S000049745,U000815,2025-10-30T23:07:49,referral,web,Dc0ec6f925d,IP7bd533e821,568518,2,COD,,11094.41,0.0,0.0,11094.41,0,PLACED
O000002189,S000049765,U000641,2025-10-30T21:43:26,organic,web,D878546f3fd,IPa8c081f774,577965,3,Card,,3627.1,0.0,0.0,3627.1,0,PLACED
O000002190,S000049847,U001364,2025-10-30T17:17:12,search,web,D3fab62619d,IPdd94f593b4,571541,2,COD,,5052.17,0.0,0.0,5052.17,0,PLACED
O000002191,S000049864,U000235,2025-10-30T03:11:43,search,web,Dc9c526817b,IP65dbe9b3d2,577545,2,NetBanking,,30578.59,0.0,0.0,30578.59,0,PLACED
O000002192,S000049868,,2025-10-30T22:47:53,organic,mobile,D_G_ae2e336007,IP4e2215ec28,566654,,NetBanking,,6473.53,0.0,0.0,6473.53,0,PLACED
O000002193,S000049869,U000106,2025-10-30T12:44:46,organic,mobile,D85a258f350,IPa0aaf7d379,571631,2,Card,,2111.32,0.0,0.0,2111.32,0,PLACED
O000002194,S000049877,U002514,2025-10-30T14:00:03,search,mobile,D7a9a947fb5,IPf6d3b63f28,565285,1,COD,,19463.2,0.0,0.0,19463.2,0,PLACED
O000002195,S000049882,U000481,2025-10-30T20:36:59,referral,mobile,D79ea4b3565,IP109b74b045,572901,2,Card,,11285.59,0.0,0.0,11285.59,0,PLACED
O000002196,S000049900,,2025-10-30T02:20:11,paid_social,mobile,D_G_e2d9aef7fc,IPd2b9be9b84,564072,,NetBanking,CPN008,751.26,150.0,0.0,601.26,0,PLACED
O000002197,S000050025,U000348,2025-10-31T21:07:32,paid_social,web,Dce1e838e31,IP26802ebbf1,572163,2,COD,,3301.88,0.0,0.0,3301.88,0,PLACED
O000002198,S000050036,,2025-10-31T00:40:35,organic,mobile,D_G_22d034be09,IP5467402043,569595,,COD,,11195.04,0.0,0.0,11195.04,0,PLACED
O000002199,S000050041,U001257,2025-10-31T14:08:19,paid_social,mobile,D5a4f555e64,IP40ca88cd09,565285,2,Card,,1379.6,0.0,0.0,1379.6,0,PLACED
O000002200,S000050061,,2025-10-31T22:34:37,paid_social,web,D_G_694fce194a,IP7da33a8e3a,564403,,NetBanking,FLASH40,4469.99,500.0,0.0,3969.99,0,PLACED
O000002201,S000050073,U001950,2025-10-31T07:50:07,organic,web,D4f45d875b9,IPd8434ddedb,572163,2,COD,,20959.69,0.0,0.0,20959.69,0,PLACED
O000002202,S000050084,U001854,2025-10-31T04:46:04,email,web,Df7fdd2565c,IPbc343641d2,571561,1,Card,,1957.38,0.0,0.0,1957.38,0,PLACED
O000002203,S000050088,,2025-10-31T12:17:40,search,web,D_G_6fe26bc214,IP35e233a75c,563733,,Card,,12956.64,0.0,0.0,12956.64,0,PLACED
O000002204,S000050094,U001318,2025-10-31T05:25:42,search,web,D56a4336b18,IP8442f999b6,577080,1,Card,,21511.78,0.0,0.0,21511.78,0,PLACED
O000002205,S000050105,,2025-10-31T03:28:14,paid_social,web,D_G_bf86ffd513,IP8cacad0ce4,569595,,UPI,,7723.21,0.0,0.0,7723.21,0,PLACED
O000002206,S000050111,U000418,2025-10-31T08:28:57,search,mobile,Dde547f5a4b,IPf30c420b85,579609,2,Wallet,,4756.84,0.0,0.0,4756.84,0,PLACED
O000002207,S000050124,U001847,2025-10-31T21:11:29,organic,mobile,D4c4d06021c,IP2342382d38,578963,2,COD,,1964.67,0.0,0.0,1964.67,0,PLACED
O000002208,S000050209,U002954,2025-10-31T20:21:28,organic,web,Dae68b18bd9,IP4bdf40b111,571647,2,Card,CPN014,2640.3,120.0,0.0,2520.3,0,PLACED
O000002209,S000050236,U000714,2025-10-31T02:12:07,paid_social,web,D273cc14f68,IPbd3141f07b,579266,2,Card,FLASH40,800.0,0.0,0.0,800.0,0,PLACED
O000002210,S000050241,U002313,2025-10-31T06:54:05,referral,mobile,D16a139e392,IP4fb94b9965,568375,2,Card,,3119.94,0.0,0.0,3119.94,0,CANCELLED_PAYMENT_FAILED
O000002211,S000050242,U002296,2025-10-31T11:57:06,paid_social,mobile,D0568b2480e,IP3fe2d42a66,565894,1,NetBanking,,7319.01,0.0,0.0,7319.01,0,PLACED
O000002212,S000050268,U001783,2025-10-31T22:02:40,paid_social,web,D9b307b2cc4,IPb97cf00085,575588,2,UPI,,4856.55,0.0,0.0,4856.55,0,PLACED
O000002213,S000050303,U002396,2025-10-31T09:29:07,search,web,De6fceb3461,IP6bf078a062,577899,3,UPI,,8495.61,0.0,0.0,8495.61,0,PLACED
O000002214,S000050312,,2025-10-31T18:18:33,paid_social,mobile,D_G_e76c27be80,IP2eaabf1e5b,569857,,Card,,3600.51,0.0,0.0,3600.51,0,PLACED
O000002215,S000050339,U002946,2025-10-31T08:41:09,organic,web,Da4eb4bda3c,IPee134d1b01,576088,2,UPI,,18593.85,0.0,0.0,18593.85,0,PLACED
O000002216,S000050341,U002794,2025-10-31T01:52:36,email,mobile,Da0580b9d02,IPe1c184869e,577522,1,COD,,670.64,0.0,0.0,670.64,0,PLACED
O000002217,S000050350,U001610,2025-10-31T01:48:48,search,web,D51d4e6e87a,IP0be73d0ba1,575139,2,COD,,361.9,0.0,69.96,431.86,0,PLACED
O000002218,S000050379,U002702,2025-10-31T19:11:57,organic,mobile,D5a09c1c988,IPf791e28714,569539,3,COD,,1482.64,0.0,0.0,1482.64,0,PLACED
O000002219,S000050411,U000298,2025-10-31T14:35:56,email,web,Dd5d880df67,IP1c5f35d396,577522,1,NetBanking,,2531.16,0.0,0.0,2531.16,0,PLACED
O000002220,S000050413,,2025-10-31T02:58:23,search,web,D_G_7d6c0ba962,IPddd8df5178,568897,,UPI,,5497.04,0.0,0.0,5497.04,0,PLACED
O000002221,S000050425,U002177,2025-10-31T21:01:57,organic,mobile,Dfa63e236e4,IP3865408709,573634,1,Card,,13016.4,0.0,0.0,13016.4,0,PLACED
O000002222,S000050428,U001414,2025-10-31T08:39:36,search,,D8b2faff160,IPeeee1c208c,574360,1,UPI,FLASH40,7647.37,500.0,0.0,7147.37,0,PLACED
O000002223,S000050446,U002064,2025-10-31T23:54:57,search,web,De10df9d601,IP491522f371,578600,3,Card,,4064.26,0.0,0.0,4064.26,0,PLACED
O000002224,S000050468,U002692,2025-10-31T04:24:15,paid_social,mobile,D6e022e866d,IPaf4af69f1e,577080,1,UPI,,5894.03,0.0,0.0,5894.03,0,PLACED
O000002225,S000050479,U000222,2025-10-31T11:47:40,referral,mobile,Ddc5e76387c,IPa13e1344bd,572149,2,NetBanking,,274.85,0.0,79.29,354.14,0,PLACED
O000002226,S000050483,U003134,2025-10-31T07:51:01,search,web,D07141501f5,IP312e8e3062,574441,2,COD,,1129.83,80.0,0.0,1049.83,0,PLACED
O000002227,S000050512,,2025-10-31T08:21:03,email,mobile,D_G_d3eaada2e0,IP2c4e98a7a1,561426,,Card,,6465.74,0.0,0.0,6465.74,0,PLACED
O000002228,S000050543,U001536,2025-10-31T02:27:18,email,web,D6abcf7bcfc,IP84d91dc0d1,572788,2,COD,FASHION30,3456.09,400.0,0.0,24275.38,0,PLACED
O000002229,S000050591,U000444,2025-10-31T07:06:28,search,mobile,D9cc0487b1e,IP3dc03022ae,577934,3,UPI,CPN012,1341.28,134.13,0.0,1207.15,0,PLACED
O000002230,S000050595,U003081,2025-10-31T21:01:40,email,mobile,D30057c1101,IPce8d15ec1f,569190,2,COD,,5264.55,0.0,0.0,5264.55,0,PLACED
O000002231,S000050599,U003185,2025-10-31T07:31:15,referral,web,De5d0f88d6b,IP9a16d9a382,575674,2,Card,FLAT150,4492.45,150.0,0.0,4342.45,0,PLACED
O000002232,S000050667,U001907,2025-11-01T22:57:54,organic,mobile,D819ce6ec46,IP195accae37,577522,2,Card,,611.46,0.0,0.0,611.46,0,PLACED
O000002233,S000050745,U001418,2025-11-01T20:53:26,paid_social,mobile,D8ad517a3ff,IP5e54df2817,572149,3,COD,BEAUTY25,5550.0,300.0,0.0,5250.0,0,PLACED
O000002234,S000050754,,2025-11-01T15:49:29,referral,mobile,D_G_b578c81158,IP3b55fefbec,567084,,Card,,1165.32,0.0,0.0,1165.32,0,PLACED
O000002235,S000050804,U002806,2025-11-01T11:01:50,organic,web,D1782e7deae,IP212bcd601b,572163,2,Card,,8503.41,0.0,0.0,8503.41,0,PLACED
O000002236,S000050818,U002493,2025-11-01T05:21:18,search,mobile,D7168fa60dd,IPeb788722b7,577522,2,UPI,,9485.64,0.0,0.0,9485.64,0,PLACED
O000002237,S000050824,U000125,2025-11-01T20:46:39,search,mobile,D_RING_04,IP_RING_SHAR,565285,2,Card,,438.66,0.0,86.86,525.52,0,PLACED
O000002238,S000050838,,2025-11-01T16:23:53,search,web,D_G_7cb29f409c,IP3ae6116528,567605,,NetBanking,,1406.3,0.0,0.0,1406.3,0,PLACED
O000002239,S000050886,,2025-11-01T00:08:38,organic,web,D_G_84d94d44d7,IPf324f7a4b2,566324,,Card,,21950.87,0.0,0.0,21950.87,0,PLACED
O000002240,S000050909,U001631,2025-11-01T15:48:51,search,mobile,D84233f1689,IPd3684df60b,575588,1,COD,,9562.55,0.0,0.0,9562.55,0,PLACED
O000002241,S000050928,U002239,2025-11-01T17:20:40,search,mobile,Df4ff993524,IP68be7f7e02,568518,2,UPI,,928.04,0.0,0.0,928.04,0,PLACED
O000002242,S000050929,,2025-11-01T05:35:02,search,web,D_G_cb8489d0fb,IPb2c6cfa72a,568365,,UPI,,1360.86,0.0,0.0,1360.86,0,PLACED
O000002243,S000050959,,2025-11-01T22:37:44,email,web,D_G_b5a76e1c77,IPe7370887cc,568284,,Card,SHIPFREE,1951.22,80.0,0.0,1871.22,0,PLACED
O000002244,S000050960,U000990,2025-11-01T04:38:19,paid_social,mobile,De31356a1ea,IPae1821bb0b,574621,1,Card,,3003.8,0.0,0.0,3003.8,0,PLACED
O000002245,S000050970,U001537,2025-11-01T16:42:50,organic,mobile,Daae20f476b,IP8be6130a7b,577522,2,Wallet,,8803.8,0.0,0.0,8803.8,0,PLACED
O000002246,S000051002,U001481,2025-11-01T07:19:18,search,mobile,D62315604ab,IP75a5190d89,568518,3,Wallet,,10657.1,0.0,0.0,10657.1,0,PLACED
O000002247,S000051131,U001815,2025-11-01T16:10:15,email,mobile,D042aea368d,IP630fd1308a,565285,1,UPI,,4846.84,0.0,0.0,4846.84,0,PLACED
O000002248,S000051136,,2025-11-01T18:15:08,organic,web,D_G_1143008866,IP5a16a77c54,569672,,Card,FASHION30,5691.35,400.0,0.0,5291.35,0,PLACED
O000002249,S000051138,U000244,2025-11-01T12:01:16,search,mobile,D3a32e20dc4,IP0c1cd55ace,563967,2,Card,,3341.62,0.0,0.0,3341.62,0,PLACED
O000002250,S000051140,,2025-11-01T15:47:28,search,mobile,D_G_362ad4977e,IP6ece24dd05,564295,,Card,,16804.81,0.0,0.0,16804.81,0,PLACED
O000002251,S000051146,U000426,2025-11-01T03:40:21,organic,mobile,Dc08e5c92ed,IP59c8128b8b,577742,3,UPI,,3991.68,0.0,0.0,3991.68,0,PLACED
O000002252,S000051184,U001454,2025-11-01T02:41:32,search,web,D94cadb78a1,IPda011ed14e,578796,3,Card,,335.54,0.0,69.48,405.02,0,PLACED
O000002253,S000051211,,2025-11-01T19:05:09,paid_social,web,D_G_1b69afe761,IP1625df73d3,565792,,Card,,22288.31,0.0,0.0,22288.31,0,PLACED
O000002254,S000051243,U000873,2025-11-01T02:49:45,organic,web,D2c70ea870a,IP8d4ec04d70,577548,1,UPI,,9287.59,0.0,0.0,9287.59,0,PLACED
O000002255,S000051264,U001523,2025-11-02T23:29:36,referral,web,D8f34748418,IP4efc07a343,565894,2,Card,,8023.02,0.0,0.0,8023.02,0,PLACED
O000002256,S000051286,U001556,2025-11-02T14:32:49,organic,mobile,Dcb1f1c9d85,IP335b45259b,572276,3,Card,,9395.66,0.0,0.0,9395.66,0,PLACED
O000002257,S000051305,U001675,2025-11-02T02:22:54,organic,web,Df4999a361d,IPc0077b5e2c,572163,3,COD,,5019.5,0.0,0.0,5019.5,0,PLACED
O000002258,S000051349,U001483,2025-11-02T04:49:55,email,web,D63ee2273f9,IP56a8ee8a67,577742,2,Wallet,SHIPFREE,736.7,80.0,0.0,656.7,0,PLACED
O000002259,S000051353,,2025-11-02T05:40:31,search,web,D_G_1cfab6f5f7,IP75b4ba7a57,565769,,UPI,,3188.0,0.0,0.0,3188.0,0,PLACED
O000002260,S000051362,U000444,2025-11-02T01:41:12,organic,web,D9cc0487b1e,IP370b5877ef,577934,3,COD,FLASH40,683.7,0.0,0.0,683.7,0,PLACED
O000002261,S000051365,U001228,2025-11-02T12:58:51,paid_social,web,Dde3d02e2c6,IP0b549ac88d,571647,3,Card,,880.1,0.0,0.0,880.1,0,PLACED
O000002262,S000051373,U002171,2025-11-02T18:40:16,paid_social,mobile,D38a7fe81ea,IP9f01c1003a,572788,2,COD,,2999.81,0.0,0.0,2999.81,0,PLACED
O000002263,S000051421,U002749,2025-11-02T10:13:19,email,web,Dbfe519727a,IPfca1a44730,577965,1,Card,,3496.5,0.0,0.0,3496.5,0,PLACED
O000002264,S000051442,U002709,2025-11-02T15:32:39,paid_social,mobile,Df7ac22a22f,IP4b5f2b24cc,574252,3,Wallet,,5875.54,0.0,0.0,5875.54,0,PLACED
O000002265,S000051449,,2025-11-02T22:29:38,organic,mobile,D_G_4a00625ea4,IP46d3349e60,566977,,Card,,9732.78,0.0,0.0,9732.78,0,PLACED
O000002266,S000051459,U001556,2025-11-02T09:57:33,search,web,Dcb1f1c9d85,IP7e3ea58db8,572276,3,UPI,,1744.49,0.0,0.0,1744.49,0,PLACED
O000002267,S000051467,U001210,2025-11-02T23:03:13,email,web,Dc0b76b07c4,IPf5ae52799f,577626,2,COD,FLASH40,6831.14,500.0,0.0,6331.14,0,PLACED
O000002268,S000051470,,2025-11-02T17:30:36,search,web,D_G_eaa6f6753b,IP13aa4a9ca5,569156,,Card,,919.05,0.0,0.0,919.05,0,PLACED
O000002269,S000051494,U000580,2025-11-02T14:44:09,referral,web,D4da2e89182,IP446a491853,576074,1,UPI,,7632.37,0.0,0.0,7632.37,0,PLACED
O000002270,S000051496,U001565,2025-11-02T19:56:24,search,mobile,D0cbd262d65,IP5af734b5b0,568518,3,Wallet,,3375.53,0.0,0.0,3375.53,0,PLACED
O000002271,S000051527,U001548,2025-11-02T02:18:44,organic,web,Dd033aeefd5,IP06685251bd,575139,3,Card,,189.39,0.0,70.46,259.85,0,PLACED
O000002272,S000051530,U001732,2025-11-02T01:40:12,search,web,D3d33679a90,IPb6503aa917,571631,3,Card,,230.91,0.0,78.23,309.14,0,CANCELLED_PAYMENT_FAILED
O000002273,S000051584,U000181,2025-11-02T12:44:07,organic,web,D00799896c4,IP5073219ce3,563966,2,NetBanking,,5748.17,0.0,0.0,5748.17,0,PLACED
O000002274,S000051628,U002269,2025-11-02T15:36:43,search,mobile,D3ed630b446,IP0cbc2f9ce6,579501,1,NetBanking,,7983.94,0.0,0.0,7983.94,0,PLACED
O000002275,S000051668,U001656,2025-11-02T11:15:56,referral,mobile,D6f83aa2016,IPa1af73b0e0,579609,2,NetBanking,,25562.85,0.0,0.0,25562.85,0,PLACED
O000002276,S000051694,,2025-11-02T05:39:28,email,mobile,D_G_a596dee64d,IPa28178fde4,562979,,UPI,,9858.82,0.0,0.0,9858.82,0,PLACED
O000002277,S000051728,U002636,2025-11-02T12:02:24,search,mobile,D9bb4bebd0f,IPf71eb2db23,576334,1,Card,SHIPFREE,8706.17,80.0,0.0,8626.17,0,PLACED
O000002278,S000051782,U000049,2025-11-02T00:18:46,paid_social,mobile,D7a917b75a2,IPdc999a7220,565285,3,Card,,14422.33,0.0,0.0,14422.33,0,PLACED
O000002279,S000051831,U000609,2025-11-02T06:54:18,organic,web,Db4a5906c59,IPa9f7f338e0,568518,3,UPI,,31800.87,0.0,0.0,31800.87,0,PLACED
O000002280,S000051858,U000842,2025-11-02T03:26:39,email,web,D32ef8844f5,IP427373c6bc,572398,2,COD,,3415.13,0.0,0.0,3415.13,0,PLACED
O000002281,S000051929,,2025-11-03T07:52:08,search,mobile,D_G_e35672d3de,IP4f50ec1e82,566256,,COD,,6617.97,0.0,0.0,6617.97,1,PLACED
O000002282,S000051934,U000907,2025-11-03T22:00:00,organic,web,D25c4d9f26e,IPeb8580dc7f,575439,3,UPI,,2134.74,0.0,0.0,2134.74,1,CANCELLED_PAYMENT_FAILED
O000002283,S000051936,U001955,2025-11-03T06:13:49,organic,mobile,D72930cbcec,IPa5ffe5e8c9,565285,2,COD,,3535.31,0.0,0.0,3535.31,1,PLACED
O000002284,S000051950,U001637,2025-11-03T06:29:10,email,mobile,Da2daa3633a,IP8405bccb86,576074,1,Card,,4601.73,0.0,0.0,4601.73,1,PLACED
O000002285,S000051952,U000138,2025-11-03T04:42:40,paid_social,web,Dccf2a6af33,IP71228b428f,569539,2,Card,,354.69,0.0,90.78,445.47,1,PLACED
O000002286,S000051979,,2025-11-03T16:06:37,organic,mobile,D_G_SHARED_01,IPc9cf55527b,561220,,COD,FLAT150,4221.78,150.0,0.0,4071.78,1,PLACED
O000002287,S000052002,,2025-11-03T04:18:09,email,mobile,D_G_60b7c96b16,IP25ce914f46,564867,,COD,,15417.33,0.0,0.0,15417.33,1,PLACED
O000002288,S000052049,U002998,2025-11-03T23:23:36,organic,mobile,D22bb25bffb,IP6525cf6a52,575438,1,Card,SHIPFREE,7564.67,80.0,0.0,7484.67,1,PLACED
O000002289,S000052093,U000285,2025-11-03T09:42:33,email,mobile,D68cdf7d061,IP9e37f46fbc,574252,2,Card,CPN008,1233.08,150.0,0.0,1083.08,1,PLACED
O000002290,S000052117,U002727,2025-11-03T06:53:46,referral,web,Dd07484c662,IP42d65704ff,578600,3,UPI,,6621.48,0.0,0.0,6621.48,1,PLACED
