rank,order_id,user_id,order_ts,net_amount,payment_method,coupon_id,shipping_pincode,risk_score,risk_band,reason_1,evidence_1,reason_2,evidence_2,reason_3,evidence_3,recommended_action,discount_pct,failed_attempts,device_orders_count,pincode_orders_count,days_since_signup,prior_refunds_count
2326,O000001571,U000060,2025-10-04 01:29:27,3857.02,upi,none,575692.0,14,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,45,9999,0
2327,O000003882,U002743,2026-01-05 17:06:19,3813.6,upi,none,572769.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,64,9999,0
2328,O000003615,U002516,2025-12-26 14:36:01,3799.76,card,none,569539.0,14,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,138,9999,1
2329,O000000365,U000791,2025-08-18 17:02:57,3798.91,card,none,575588.0,14,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,46,9999,0
2330,O000004028,U000049,2026-01-11 18:28:27,3784.87,wallet,none,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,120,9999,1
2331,O000003107,U000493,2025-12-06 05:26:09,3775.68,upi,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,0
2332,O000004463,U002466,2026-01-25 02:35:52,3766.8,upi,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,0
2333,O000002065,U000047,2025-10-25 02:53:54,3756.83,upi,none,578600.0,14,Low,PINCODE_REUSE,pincode_orders_count=55,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,55,9999,1
2334,O000000500,U002727,2025-08-24 23:41:40,3749.67,wallet,none,578600.0,14,Low,PINCODE_REUSE,pincode_orders_count=55,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,55,9999,0
2335,O000001736,U001599,2025-10-12 12:05:05,3705.58,card,none,571541.0,14,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,38,9999,0
2336,O000002553,U000778,2025-11-12 03:23:26,3691.6,netbanking,none,575661.0,14,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,51,9999,0
2337,O000003308,U000549,2025-12-14 14:46:22,3680.01,card,none,568518.0,14,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,164,9999,0
2338,O000001317,U002637,2025-09-26 14:48:20,3661.63,card,cpn014,575439.0,14,Low,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.173234822021192,0,3,60,9999,1
2339,O000003307,U002276,2025-12-14 01:03:53,3660.4,wallet,flash40,578600.0,14,Low,PINCODE_REUSE,pincode_orders_count=55,DEVICE_REUSE,device_orders_count=3,,,ALLOW,12.01807518507836,0,3,55,9999,1
2340,O000000841,U001046,2025-09-06 10:12:23,3650.26,card,cpn014,578796.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.1828043689294634,0,3,52,9999,0
2341,O000000229,U000819,2025-08-13 16:23:02,3634.16,card,none,573828.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,52,9999,0
2342,O000004488,U002516,2026-01-26 07:41:25,3616.82,card,none,569539.0,14,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,138,9999,1
2343,O000001056,U002848,2025-09-14 10:08:02,3601.75,card,cpn009,576334.0,14,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=3,,,ALLOW,2.1728797446866297,0,3,45,9999,0
2344,O000002185,U003171,2025-10-30 09:10:53,3571.99,netbanking,none,572163.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,1
2345,O000002430,U001750,2025-11-08 00:16:06,3518.46,upi,none,579501.0,14,Low,PINCODE_REUSE,pincode_orders_count=40,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,40,9999,0
2346,O000003449,U001475,2025-12-19 20:35:27,3516.06,card,none,579260.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,64,9999,0
2347,O000001438,U002138,2025-09-30 01:08:42,3515.13,upi,none,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,120,9999,0
2348,O000003070,U000105,2025-12-05 04:17:59,3507.08,card,none,572769.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,64,9999,0
2349,O000001151,U001814,2025-09-18 13:39:04,3502.84,card,none,563966.0,14,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,132,9999,0
2350,O000000847,U001189,2025-09-06 04:40:00,3486.96,card,cpn014,565894.0,14,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.326901324106727,0,3,127,9999,1
2351,O000002863,U001559,2025-11-26 18:19:52,3480.75,card,none,572495.0,14,Low,PINCODE_REUSE,pincode_orders_count=40,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,40,9999,1
2352,O000000706,U000305,2025-09-01 20:05:13,3471.36,upi,none,575692.0,14,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,45,9999,0
2353,O000003114,U001476,2025-12-07 04:23:47,3442.24,card,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,0
2354,O000003115,U003060,2025-12-07 06:00:41,3381.23,card,none,576334.0,14,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,45,9999,1
2355,O000002270,U001565,2025-11-02 19:56:24,3375.53,wallet,none,568518.0,14,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,164,9999,0
2356,O000004072,U000672,2026-01-12 06:57:57,3328.88,card,flat150,578018.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,4.311732511612933,0,3,42,9999,1
2357,O000000598,U001567,2025-08-28 09:21:21,3327.9,card,none,576422.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,1
2358,O000003665,U002306,2025-12-28 18:24:25,3285.92,netbanking,cpn010,574081.0,14,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=3,,,ALLOW,8.36605389969659,0,3,43,9999,0
2359,O000001847,U001357,2025-10-16 01:54:29,3227.36,netbanking,cpn014,577548.0,14,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.5849146790306388,0,3,36,9999,0
2360,O000004261,U002264,2026-01-18 03:39:14,3220.69,upi,none,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,120,9999,1
2361,O000002741,U000912,2025-11-21 01:39:43,3210.12,upi,none,569190.0,14,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=3,,,ALLOW,8.546716351577723,0,3,95,9999,0
2362,O000002089,U000438,2025-10-26 02:59:37,3205.06,upi,shipfree,568375.0,14,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=3,,,ALLOW,2.4352675445806167,0,3,124,9999,1
2363,O000002049,U001715,2025-10-24 12:18:17,3199.14,card,none,577548.0,14,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,36,9999,0
2364,O000003581,U002138,2025-12-25 19:38:20,3183.55,upi,none,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,120,9999,0
2365,O000000362,U002885,2025-08-18 21:34:51,3183.21,card,none,573634.0,14,Low,PINCODE_REUSE,pincode_orders_count=37,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,37,9999,1
2366,O000001048,U000434,2025-09-14 20:46:24,3134.2,netbanking,none,575614.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,42,9999,1
2367,O000000270,U002208,2025-08-15 01:40:06,3114.06,upi,none,563966.0,14,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,132,9999,0
2368,O000001116,U002408,2025-09-17 20:44:27,3076.65,card,flash40,565894.0,14,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=3,,,ALLOW,13.979561880530664,0,3,127,9999,1
2369,O000000875,U001424,2025-09-07 01:18:19,3071.08,upi,none,572163.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,0
2370,O000000967,U003027,2025-09-11 06:40:25,3061.63,upi,none,572149.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,0
2371,O000001742,U001223,2025-10-12 12:40:42,3012.09,netbanking,none,576422.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,0
2372,O000001679,U001096,2025-10-09 19:38:31,3010.26,upi,none,574621.0,14,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,36,9999,0
2373,O000002244,U000990,2025-11-01 04:38:19,3003.8,card,none,574621.0,14,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,36,9999,0
2374,O000003227,U000712,2025-12-11 21:15:15,2998.27,upi,none,563966.0,14,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,132,9999,0
2375,O000003568,U002789,2025-12-24 22:07:20,2994.36,upi,none,577080.0,14,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,46,9999,0
2376,O000003095,U002182,2025-12-06 02:33:46,2960.64,upi,none,572149.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,1
2377,O000000243,U002829,2025-08-14 02:07:08,2946.54,upi,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,0
2378,O000001768,U003086,2025-10-12 01:05:50,2936.3,upi,none,578963.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,0
2379,O000001980,U000645,2025-10-22 11:02:01,2915.68,card,none,572149.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,0
2380,O000003590,U001021,2025-12-25 23:53:43,2899.95,card,none,568375.0,14,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,124,9999,1
2381,O000004228,U001060,2026-01-17 10:32:52,2890.46,card,none,577934.0,14,Low,PINCODE_REUSE,pincode_orders_count=49,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,49,9999,0
2382,O000000839,U001412,2025-09-06 19:06:20,2876.01,netbanking,none,577626.0,14,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,39,9999,1
2383,O000000977,U003072,2025-09-11 02:12:30,2873.73,card,shipfree,565894.0,14,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=3,,,ALLOW,2.7084398370873437,0,3,127,9999,1
2384,O000003283,U003171,2025-12-13 03:19:34,2860.77,upi,none,572163.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,1
2385,O000002091,U002851,2025-10-26 13:44:02,2833.08,upi,cpn008,579260.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,5.028359950118669,0,3,64,9999,1
2386,O000002757,U000791,2025-11-22 23:19:09,2804.85,card,shipfree,575588.0,14,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=3,,,ALLOW,2.773107787233305,0,3,46,9999,0
2387,O000001708,U002139,2025-10-10 23:11:19,2788.68,card,none,568375.0,14,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,124,9999,0
2388,O000000736,U002661,2025-09-02 04:49:43,2759.82,card,none,579236.0,14,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,38,9999,0
2389,O000002466,U001112,2025-11-09 22:49:00,2736.33,card,flat150,574597.0,14,Low,PINCODE_REUSE,pincode_orders_count=37,DEVICE_REUSE,device_orders_count=3,,,ALLOW,5.196910956127678,0,3,37,9999,1
2390,O000001858,U000041,2025-10-16 19:17:03,2682.48,upi,none,574573.0,14,Low,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,50,9999,1
2391,O000002805,U002121,2025-11-23 04:43:32,2676.36,card,none,572276.0,14,Low,PINCODE_REUSE,pincode_orders_count=35,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,35,9999,0
2392,O000000321,U001876,2025-08-16 00:47:58,2670.78,card,none,578796.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,52,9999,1
2393,O000002041,U000332,2025-10-24 14:36:25,2640.3,card,none,569190.0,14,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,95,9999,1
2394,O000001815,U000660,2025-10-14 00:37:26,2629.03,netbanking,none,569190.0,14,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,95,9999,0
2395,O000001001,U002851,2025-09-12 01:21:42,2620.45,upi,none,579260.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,64,9999,1
2396,O000003316,U003043,2025-12-14 08:19:10,2599.04,card,none,576088.0,14,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,46,9999,0
2397,O000004454,U003077,2026-01-25 02:11:29,2590.59,upi,none,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,120,9999,0
2398,O000000442,U002912,2025-08-21 02:02:11,2559.74,upi,none,575674.0,14,Low,PINCODE_REUSE,pincode_orders_count=44,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,44,9999,0
2399,O000002046,U001189,2025-10-24 17:34:35,2531.44,upi,none,565894.0,14,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,127,9999,1
2400,O000000574,U000359,2025-08-27 11:15:08,2514.34,upi,none,571561.0,14,Low,PINCODE_REUSE,pincode_orders_count=28,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,28,9999,0
2401,O000000188,U000049,2025-08-11 05:48:41,2511.65,wallet,cpn008,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,5.635601976217759,0,3,120,9999,1
2402,O000002867,U001964,2025-11-26 10:34:04,2511.55,upi,none,569539.0,14,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,138,9999,0
2403,O000000604,U000273,2025-08-29 09:06:10,2510.05,upi,none,576088.0,14,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,46,9999,1
2404,O000004541,U003086,2026-01-28 03:14:04,2500.9,upi,flash40,578963.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,16.6616681662168,0,3,61,9999,0
2405,O000000998,U002549,2025-09-12 01:28:27,2473.56,upi,none,568375.0,14,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,124,9999,1
2406,O000001775,U001964,2025-10-13 14:08:25,2440.65,wallet,none,569539.0,14,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,138,9999,0
2407,O000004230,U001599,2026-01-17 07:01:20,2439.15,netbanking,cpn014,571541.0,14,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=3,,,ALLOW,4.689056913428287,0,3,38,9999,0
2408,O000002172,U002396,2025-10-29 08:35:00,2429.34,netbanking,none,577899.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,0
2409,O000001746,U002940,2025-10-12 08:19:59,2419.55,card,cpn011,565285.0,14,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=3,,,ALLOW,9.364874229739094,0,3,120,9999,0
2410,O000003573,U002513,2025-12-24 01:25:32,2413.38,card,cpn014,573828.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,4.736754849252776,0,3,52,9999,1
2411,O000004485,U001669,2026-01-26 08:25:05,2400.0,card,none,574441.0,14,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,39,9999,0
2412,O000001314,U002617,2025-09-26 18:31:58,2384.44,card,none,579884.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,42,9999,0
2413,O000000725,U002431,2025-09-02 12:57:45,2383.66,upi,welcome20,563966.0,14,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=3,,,ALLOW,9.492493336269678,0,3,132,9999,0
2414,O000002150,U002650,2025-10-28 14:16:26,2377.32,upi,none,579260.0,14,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,64,9999,1
2415,O000002840,U002987,2025-11-25 12:05:59,2369.89,upi,flash40,565894.0,14,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=3,,,ALLOW,17.422270539985853,0,3,127,9999,0
2416,O000002048,U002520,2025-10-24 11:30:30,2355.87,wallet,none,578018.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,42,9999,0
2417,O000004334,U001087,2026-01-21 07:29:09,2311.74,upi,none,575439.0,14,Low,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,60,9999,1
2418,O000003775,U002306,2025-12-31 12:08:49,2311.38,card,none,574081.0,14,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,43,9999,0
2419,O000003618,U001495,2025-12-26 23:24:38,2301.37,upi,cpn008,575439.0,14,Low,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=3,,,ALLOW,6.119027319417306,0,3,60,9999,0
2420,O000001368,U001239,2025-09-27 19:00:30,2254.33,upi,cpn012,579236.0,14,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=3,,,ALLOW,9.999960076812213,0,3,38,9999,0
2421,O000001498,U001154,2025-10-02 19:36:31,2219.6,wallet,none,569539.0,14,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,138,9999,0
2422,O000000025,U000596,2025-08-04 07:05:50,2219.3,netbanking,none,568375.0,14,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,124,9999,0
2423,O000002016,U001340,2025-10-23 05:31:55,2206.1,wallet,none,572163.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,0
2424,O000002327,U002439,2025-11-04 08:29:41,2204.95,card,none,577970.0,14,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,51,9999,1
2425,O000004402,U000370,2026-01-24 07:21:38,2200.82,card,none,569190.0,14,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,95,9999,1
2426,O000003667,U002225,2025-12-28 11:45:11,2196.44,upi,cpn008,575439.0,14,Low,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=3,,,ALLOW,6.39266292766915,0,3,60,9999,0
2427,O000003074,U003044,2025-12-05 22:07:38,2179.76,upi,none,575661.0,14,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,51,9999,0
2428,O000004508,U000961,2026-01-27 22:21:03,2162.5,card,none,577899.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,0
2429,O000001976,U000042,2025-10-21 17:50:46,2160.86,upi,cpn008,574081.0,14,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=3,,,ALLOW,6.491089897267684,0,3,43,9999,0
2430,O000004371,U002017,2026-01-22 15:49:10,2157.6,wallet,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,1
2431,O000000737,U001829,2025-09-03 07:51:23,2099.96,wallet,none,574621.0,14,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,36,9999,0
2432,O000003205,U000205,2025-12-10 15:05:59,2094.49,card,none,571647.0,14,Low,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,66,9999,0
2433,O000003749,U002247,2025-12-31 00:05:35,2091.04,card,cpn014,573828.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,5.427310225052464,0,3,52,9999,0
2434,O000001670,U000622,2025-10-10 00:06:07,2083.58,wallet,none,576422.0,14,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,61,9999,0
2435,O000001033,U001825,2025-09-13 03:13:39,2081.69,card,none,578796.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,52,9999,0
2436,O000000098,U001225,2025-08-07 22:42:33,2053.09,upi,shipfree,575614.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.750427783169018,0,3,42,9999,1
2437,O000003392,U002116,2025-12-17 19:10:15,2028.63,netbanking,none,578796.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,52,9999,0
2438,O000000490,U000235,2025-08-24 15:45:28,2011.92,card,none,577545.0,14,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,39,9999,0
2439,O000001942,U001669,2025-10-19 16:07:14,2007.99,upi,none,574441.0,14,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,39,9999,0
2440,O000003364,U000817,2025-12-16 22:38:25,2002.16,card,shipfree,578018.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,3.8421639067122606,0,3,42,9999,1
2441,O000001439,U000222,2025-09-30 06:04:47,1981.54,netbanking,none,572149.0,14,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,54,9999,0
2442,O000002202,U001854,2025-10-31 04:46:04,1957.38,card,none,571561.0,14,Low,PINCODE_REUSE,pincode_orders_count=28,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,28,9999,0
2443,O000003226,U002197,2025-12-11 23:27:52,1949.18,upi,cpn008,578796.0,14,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=3,,,ALLOW,7.145647348012081,0,3,52,9999,0
2444,O000000293,U001152,2025-08-16 05:44:55,1942.51,upi,none,575614.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,42,9999,1
2445,O000002034,U002696,2025-10-24 07:37:06,1941.05,upi,none,576334.0,14,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,45,9999,0
2446,O000001146,U000336,2025-09-18 22:25:14,1931.79,card,none,571631.0,14,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,42,9999,1
2447,O000001431,U002017,2025-09-30 12:37:40,1911.3,upi,none,563967.0,14,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,168,9999,1
2448,O000003045,U000912,2025-12-04 04:04:04,1902.27,card,none,569190.0,14,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,95,9999,0
2449,O000003345,U001478,2025-12-15 08:47:27,1898.66,card,none,571647.0,14,Low,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=3,,,ALLOW,0.0,0,3,66,9999,0
